"用例编号","用例标题","所属模块","相关需求","前置条件","步骤","预期结果","优先级","用例类型"
"160424","验证编辑自定义指标-新增维度触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在即席查询自定义指标：JX_Zdy_01
聚合维度1：订单/用户ID，订单/消费城市，聚合方式：平均数
聚合维度2：用户/用户ID，用户/消费城市，聚合方式：求和

2、用JX_Zdy_01 创建即席查询复合指标：jx_fuhe_01（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建即席查询派生指标：jx_ps_01，维度列：用户/用户ID，用户/消费城市，用户/消费等级，聚合方式：求和

4、用JX_Zdy_01 + jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：用户/用户ID

5、用jx_fuhe_02 + JX_Zdy_01 创建下游即席查询复合指标（已下线）：jx_fuhe_03，维度列：用户/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑自定义指标，选中聚合维度2：用户/用户ID，用户/消费城市，SQL语句中增加：用户/消费等级 维度列，其他信息不变化，保存并发布
3. 点击确认
4. 点击发布并更新下游指标
5. JX_Zdy_01指标发布审批通过后，指标定义列表页面查看JX_Zdy_01详情-变更记录
6. 进入指标市场-项目市场页面，查看JX_Zdy_01详情-变更记录
7. 查看更新进度
8. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，产生新维度：$用户/消费级别$，请确认下游指标同步新增范围：
JX_Zdy_01--->jx_fuhe_02（默认选中）
--->jx_fuhe_03（默认选中）
3. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03
4. 关闭弹窗，跳转到指标定义列表页面，JX_Zdy_01操作状态：发布审批中
5. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/更新中/已更新
6. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/更新中/已更新
7. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已更新。
JX_Zdy_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$
8. 基本属性-技术信息-维度支持字段增加：用户/消费级别，SQL 语句维度列展示正确（增加用户/消费级别维度列），版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（增加用户/消费级别维度列），发布说明：引用的上游指标$JX_Zdy_01$的技术信息更新，系统自动发布；jx_fuhe_03不发布新版本，当前版本对比中，当前版本SQL语句展示正确（增加用户/消费级别维度列）","1","功能测试"
"160423","验证编辑自定义指标-删除维度触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在即席查询自定义指标：JX_Zdy_01
聚合维度1：订单/用户ID，订单/消费城市，聚合方式：平均数
聚合维度2：用户/用户ID，用户/消费城市，聚合方式：求和

2、用JX_Zdy_01 创建即席查询复合指标：jx_fuhe_01（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建即席查询派生指标：jx_ps_01，维度列：用户/用户ID，用户/消费城市，用户/消费等级，聚合方式：求和

4、用JX_Zdy_01 + jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：用户/用户ID

5、用jx_fuhe_02 + JX_Zdy_01 创建下游即席查询复合指标（已下线）：jx_fuhe_03，维度列：用户/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑自定义指标，选中聚合维度1：订单/用户ID，订单/消费城市，SQL语句中删除：用户/用户ID 维度列，其他信息不变化，保存并发布
3. 点击发布并更新下游指标
4. JX_Zdy_01指标发布审批通过后，指标定义列表页面查看JX_Zdy_01详情-变更记录
5. 进入指标市场-项目市场页面，查看JX_Zdy_01详情-变更记录
6. 查看更新进度
7. 指标定义列表页面，查看$jx_fuhe_01$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_01
3. 关闭弹窗，跳转到指标定义列表页面，JX_Zdy_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布
5. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布
6. $jx_fuhe_01$：已发布
JX_Zdy_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_01$
7. 基本属性-技术信息-维度支持字段删除：订单/用户ID，SQL 语句维度列展示正确（删除订单/用户ID维度列），版本变更记录：jx_fuhe_01发布新版本，新版本SQL语句正确（删除订单/用户ID维度列），发布说明：引用的上游指标$JX_Zdy_01$的技术信息更新，系统自动发布","1","功能测试"
"160422","验证编辑自定义指标-字段A切换关联维度对象/关联维度属性触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在即席查询自定义指标：JX_Zdy_01
聚合维度1：字段A关联维度对象/关联维度属性：订单/用户ID，字段B关联维度对象/关联维度属性：订单/消费城市，聚合方式：平均数
聚合维度2：用户/用户ID，用户/消费城市，聚合方式：求和

2、用JX_Zdy_01 创建即席查询复合指标：jx_fuhe_01（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建即席查询派生指标：jx_ps_01，维度列：用户/用户ID，用户/消费城市，用户/消费等级，聚合方式：求和

4、用JX_Zdy_01 + jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：用户/用户ID

5、用jx_fuhe_02 + JX_Zdy_01 创建下游即席查询复合指标（已下线）：jx_fuhe_03，维度列：用户/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑自定义指标，选中聚合维度1：订单/用户ID，订单/消费城市，修改字段A关联维度对象：用户，关联维度属性：用户ID，其他信息不变化，保存并发布
3. 点击确认
4. 点击发布并更新下游指标
5. JX_Zdy_01指标发布审批通过后，指标定义列表页面查看JX_Zdy_01详情-变更记录
6. 查看更新进度
7. 指标定义列表页面，查看$jx_fuhe_01$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，产生新维度：$订单/消费级别$，请确认下游指标同步新增范围：
JX_Zdy_01--->jx_fuhe_01（默认选中）
3. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_01
4. 关闭弹窗，跳转到指标定义列表页面，JX_Zdy_01操作状态：发布审批中
5. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布
6. $jx_fuhe_01$：已发布
JX_Zdy_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_01$
7. 基本属性-技术信息-维度支持字段删除：订单/用户ID，增加：用户/用户ID，SQL 语句维度列展示正确（删除订单/用户ID维度列，增加用户/用户ID维度列），版本变更记录：jx_fuhe_01发布新版本，新版本SQL语句正确（删除订单/用户ID维度列，增加用户/用户ID维度列），发布说明：引用的上游指标$JX_Zdy_01$的技术信息更新，系统自动发布","1","功能测试"
"160421","验证编辑自定义指标-聚合方式 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在即席查询自定义指标：JX_Zdy_01
聚合维度1：订单/用户ID，订单/消费城市，聚合方式：平均数
聚合维度2：用户/用户ID，用户/消费城市，聚合方式：求和

2、用JX_Zdy_01 创建即席查询复合指标：jx_fuhe_01（已发布状态），维度列：订单/用户ID

3、创建即席查询派生指标：jx_ps_01，维度列：用户/用户ID，用户/消费城市，用户/消费等级，聚合方式：求和

4、用JX_Zdy_01 + jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：用户/用户ID

5、用jx_fuhe_02 + JX_Zdy_01 创建下游即席查询复合指标（已下线）：jx_fuhe_03，维度列：用户/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑自定义指标，选中聚合维度1：订单/用户ID，订单/消费城市，修改聚合方式：求和，其他信息不变化，保存并发布
3. 点击发布并更新下游指标
4. JX_Zdy_01指标发布审批通过后，指标定义列表页面查看JX_Zdy_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_01$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_01
3. 关闭弹窗，跳转到指标定义列表页面，JX_Zdy_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布
5. $jx_fuhe_01$：已发布
JX_Zdy_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_01$
6. 基本属性-技术信息-SQL 语句聚合函数展示正确（引用的自定义指标聚合方式展示：sum），版本变更记录：jx_fuhe_01发布新版本，新版本SQL语句正确（引用的自定义指标聚合方式展示：sum），发布说明：引用的上游指标$JX_Zdy_01$的技术信息更新，系统自动发布","1","功能测试"
"160420","验证编辑自定义指标-聚合方式 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在即席查询自定义指标：JX_Zdy_01
聚合维度1：订单/用户ID，订单/消费城市，聚合方式：平均数
聚合维度2：用户/用户ID，用户/消费城市，聚合方式：求和

2、用JX_Zdy_01 创建即席查询复合指标：jx_fuhe_01（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建即席查询派生指标：jx_ps_01，维度列：用户/用户ID，用户/消费城市，用户/消费等级，聚合方式：求和

4、用JX_Zdy_01 + jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_02，维度列：用户/用户ID

5、用jx_fuhe_02 + JX_Zdy_01 创建下游即席查询复合指标（已下线）：jx_fuhe_03，维度列：用户/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑自定义指标，选中聚合维度1：订单/用户ID，订单/消费城市，修改聚合方式：求和，其他信息不变化，保存并发布
3. 点击发布并更新下游指标
4. JX_Zdy_01指标发布审批通过后，指标定义列表页面查看JX_Zdy_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_01$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_01
3. 关闭弹窗，跳转到指标定义列表页面，JX_Zdy_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_01：等待更新/发布中/已发布
5. $jx_fuhe_01$：已发布
JX_Zdy_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_01$
6. 基本属性-技术信息-SQL 语句聚合函数展示正确（引用的自定义指标聚合方式展示：sum），版本变更记录：jx_fuhe_01发布新版本，新版本SQL语句正确（引用的自定义指标聚合方式展示：sum），发布说明：引用的上游指标$JX_Zdy_01$的技术信息更新，系统自动发布","2","功能测试"
"160419","验证编辑复合指标-新增维度触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，
维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，公共维度选中：订单/消费级别，其他信息不变化，点击保存
3. 指标定义列表页面点击发布
4. 点击确认
5. 点击发布并更新下游指标
6. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
7. 进入指标市场-项目市场页面，查看JX_Fuhe_01详情-变更记录
8. 查看更新进度
9. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 系统提示保存成功，修改内容已生效并在页面中更新显示
3. 联动更新弹窗提示：本次更新，产生新维度：$订单/消费级别$，请确认下游指标同步新增范围：
JX_Fuhe_01--->jx_fuhe_02（默认选中）
--->jx_fuhe_03（默认选中）--->jx_fuhe_04（默认选中）
4. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
5. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
6. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
7. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
8. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
9. 基本属性-技术信息-维度支持字段增加：订单/消费级别，SQL 语句维度列展示正确（增加订单/消费级别维度列），版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（增加订单/消费级别维度列），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（增加订单/消费级别维度列），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（增加订单/消费级别维度列）","1","功能测试"
"160418","验证编辑复合指标-删除下游指标引用的维度触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，
维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合函数：求和

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，公共维度取消选中：订单/用户ID，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-维度支持字段删除：订单/用户ID，SQL 语句维度列展示正确（删除订单/用户ID维度列），版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（删除订单/用户ID维度列），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（删除订单/用户ID维度列），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（删除订单/用户ID维度列）","1","功能测试"
"160417","验证编辑复合指标-删除下游指标未引用的维度 不 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（选中）；公式：index_01+index_02，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，
维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，公共维度取消选中：订单/消费日期，其他信息不变化，点击保存并发布
3. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
4. 进入编辑jx_fuhe_02页面
5. 编辑jx_fuhe_02，信息未变化，保存并发布，选中最新发布版本VS上次发布版本版本对比","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 不展示联动更新弹窗
3. 最新发布版本记录中的【系统说明】字段内容展示为空
4. 维度不展示：订单/消费日期
5. SQL代码无差异","2","功能测试"
"160416","验证编辑复合指标-修改关联方式触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，关联方式：inner join，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，关联方式选择：left join，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-SQL 语句中引用的复合指标JX_Fuhe_01计算逻辑正确，版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确）","2","功能测试"
"160415","验证编辑复合指标-修改精度触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，关联方式：inner join，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，精度：5，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-SQL 语句中引用的复合指标JX_Fuhe_01计算逻辑正确，版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确）","2","功能测试"
